Source,___Id_Number,New_ID,Address,J_ID,UNID,WWTP_Name,Country,Area,Circular_Tank_Count,Rectangular_Tank_Count,Desgin_Capacity,WW_Treatment_Level,Latitude,Longitude,Url_Image,type__found_by_AI__flase_positive,Note,Done,Image_Name,Orabi'sClassification,new name
AI_Predictions,,RT_40,,EG384,Satellite_1118_zoom18_3_6.tif,,Egypt,,7,1,,,30.6072407,31.4564724,https://cgiar.sharepoint.com/sites/IWMI-E-ReWater/Shared%20Documents/Forms/AllItems.aspx?id=%2Fsites%2FIWMI%2DE%2DReWater%2FShared%20Documents%2FPilar%201%20%2D%20AI%2Fimages%2Fimages%5Fegypt%2FFocused_1118_3_6.tif&parent=%2Fsites%2FIWMI%2DE%2DReWater%2FShared%20Documents%2FPilar%201%20%2D%20AI%2Fimages%2Fimages%5Fegypt,Javiers,,Done,AI_Predictions_Javiers_Focused_1118_3_6.tif,WWTP,RT_40_AI_Predictions_WWTP
AI_Predictions,,RT_41,,EG369,Satellite_1121_zoom18_0_0.tif,,Egypt,,3,3,,,30.6933041,31.4005032,https://cgiar.sharepoint.com/sites/IWMI-E-ReWater/Shared%20Documents/Forms/AllItems.aspx?id=%2Fsites%2FIWMI%2DE%2DReWater%2FShared%20Documents%2FPilar%201%20%2D%20AI%2Fimages%2Fimages%5Fegypt%2FFocused_1121_0_0.tif&parent=%2Fsites%2FIWMI%2DE%2DReWater%2FShared%20Documents%2FPilar%201%20%2D%20AI%2Fimages%2Fimages%5Fegypt,Javiers,,Done,AI_Predictions_Javiers_Focused_1121_0_0.tif,WWTP,RT_41_AI_Predictions_WWTP
AI_Predictions,,RT_42,,EG374,Satellite_1121_zoom18_3_2.tif,,Egypt,,2,7,,,30.6698017,31.4191933,https://cgiar.sharepoint.com/sites/IWMI-E-ReWater/Shared%20Documents/Forms/AllItems.aspx?id=%2Fsites%2FIWMI%2DE%2DReWater%2FShared%20Documents%2FPilar%201%20%2D%20AI%2Fimages%2Fimages%5Fegypt%2FFocused_1121_3_2.tif&parent=%2Fsites%2FIWMI%2DE%2DReWater%2FShared%20Documents%2FPilar%201%20%2D%20AI%2Fimages%2Fimages%5Fegypt,Javiers,,Done,AI_Predictions_Javiers_Focused_1121_3_2.tif,WWTP,RT_42_AI_Predictions_WWTP
AI_Predictions,,RT_43,,EG378,Satellite_1125_zoom18_2_2.tif,,Egypt,,5,12,,,30.7423935,31.4754791,https://cgiar.sharepoint.com/sites/IWMI-E-ReWater/Shared%20Documents/Forms/AllItems.aspx?id=%2Fsites%2FIWMI%2DE%2DReWater%2FShared%20Documents%2FPilar%201%20%2D%20AI%2Fimages%2Fimages%5Fegypt%2FFocused_1125_2_2.tif&parent=%2Fsites%2FIWMI%2DE%2DReWater%2FShared%20Documents%2FPilar%201%20%2D%20AI%2Fimages%2Fimages%5Fegypt,Javiers,,Done,AI_Predictions_Javiers_Focused_1125_2_2.tif,WWTP,RT_43_AI_Predictions_WWTP
AI_Predictions,,RT_44,,EG363,Satellite_1126_zoom18_6_6.tif,,Egypt,,13,1,,,30.704752,31.5707855,https://cgiar.sharepoint.com/sites/IWMI-E-ReWater/Shared%20Documents/Forms/AllItems.aspx?id=%2Fsites%2FIWMI%2DE%2DReWater%2FShared%20Documents%2FPilar%201%20%2D%20AI%2Fimages%2Fimages%5Fegypt%2FFocused_1126_6_6.tif&parent=%2Fsites%2FIWMI%2DE%2DReWater%2FShared%20Documents%2FPilar%201%20%2D%20AI%2Fimages%2Fimages%5Fegypt,Javiers,,Done,AI_Predictions_Javiers_Focused_1126_6_6.tif,WWTP,RT_44_AI_Predictions_WWTP
AI_Predictions,,RT_45,,EG391,Satellite_1129_zoom18_2_3.tif,,Egypt,,3,3,,,30.7979469,31.5461597,https://cgiar.sharepoint.com/sites/IWMI-E-ReWater/Shared%20Documents/Forms/AllItems.aspx?id=%2Fsites%2FIWMI%2DE%2DReWater%2FShared%20Documents%2FPilar%201%20%2D%20AI%2Fimages%2Fimages%5Fegypt%2FFocused_1129_2_3.tif&parent=%2Fsites%2FIWMI%2DE%2DReWater%2FShared%20Documents%2FPilar%201%20%2D%20AI%2Fimages%2Fimages%5Fegypt,Javiers,,Done,AI_Predictions_Javiers_Focused_1129_2_3.tif,WWTP,RT_45_AI_Predictions_WWTP
AI_Predictions,,RT_46,,EG411,Satellite_112_zoom18_0_5.tif,,Egypt,,0,6,,,28.7774887,30.8118668,https://cgiar.sharepoint.com/sites/IWMI-E-ReWater/Shared%20Documents/Forms/AllItems.aspx?id=%2Fsites%2FIWMI%2DE%2DReWater%2FShared%20Documents%2FPilar%201%20%2D%20AI%2Fimages%2Fimages%5Fegypt%2FFocused_112_0_5.tif&parent=%2Fsites%2FIWMI%2DE%2DReWater%2FShared%20Documents%2FPilar%201%20%2D%20AI%2Fimages%2Fimages%5Fegypt,Javiers,,Done,AI_Predictions_Javiers_Focused_112_0_5.tif,WWTP,RT_46_AI_Predictions_WWTP
AI_Predictions,,RT_47,,EG131,Satellite_1131_zoom18_1_0.tif,,Egypt,,14,7,,,30.8654842,31.4627705,https://cgiar.sharepoint.com/sites/IWMI-E-ReWater/Shared%20Documents/Forms/AllItems.aspx?id=%2Fsites%2FIWMI%2DE%2DReWater%2FShared%20Documents%2FPilar%201%20%2D%20AI%2Fimages%2Fimages%5Fegypt%2FFocused_1131_1_0.tif&parent=%2Fsites%2FIWMI%2DE%2DReWater%2FShared%20Documents%2FPilar%201%20%2D%20AI%2Fimages%2Fimages%5Fegypt,Javiers,,Done,AI_Predictions_Javiers_Focused_1131_1_0.tif,WWTP,RT_47_AI_Predictions_WWTP
AI_Predictions,,RT_48,,EG148,Satellite_1141_zoom18_0_0.tif,,Egypt,,1,6,,,31.0593872,31.5235405,https://cgiar.sharepoint.com/sites/IWMI-E-ReWater/Shared%20Documents/Forms/AllItems.aspx?id=%2Fsites%2FIWMI%2DE%2DReWater%2FShared%20Documents%2FPilar%201%20%2D%20AI%2Fimages%2Fimages%5Fegypt%2FFocused_1141_0_0.tif&parent=%2Fsites%2FIWMI%2DE%2DReWater%2FShared%20Documents%2FPilar%201%20%2D%20AI%2Fimages%2Fimages%5Fegypt,Javiers,,Done,AI_Predictions_Javiers_Focused_1141_0_0.tif,WWTP,RT_48_AI_Predictions_WWTP
AI_Predictions,,RT_49,,EG150,Satellite_1142_zoom18_0_5.tif,,Egypt,,2,1,,,31.1119518,31.4431686,https://cgiar.sharepoint.com/sites/IWMI-E-ReWater/Shared%20Documents/Forms/AllItems.aspx?id=%2Fsites%2FIWMI%2DE%2DReWater%2FShared%20Documents%2FPilar%201%20%2D%20AI%2Fimages%2Fimages%5Fegypt%2FFocused_1142_0_5.tif&parent=%2Fsites%2FIWMI%2DE%2DReWater%2FShared%20Documents%2FPilar%201%20%2D%20AI%2Fimages%2Fimages%5Fegypt,Javiers,,Done,AI_Predictions_Javiers_Focused_1142_0_5.tif,WWTP,RT_49_AI_Predictions_WWTP
AI_Predictions,,RT_50,,EG144,Satellite_1142_zoom18_6_6.tif,,Egypt,,0,1,,,31.0646019,31.4564362,https://cgiar.sharepoint.com/sites/IWMI-E-ReWater/Shared%20Documents/Forms/AllItems.aspx?id=%2Fsites%2FIWMI%2DE%2DReWater%2FShared%20Documents%2FPilar%201%20%2D%20AI%2Fimages%2Fimages%5Fegypt%2FFocused_1142_6_6.tif&parent=%2Fsites%2FIWMI%2DE%2DReWater%2FShared%20Documents%2FPilar%201%20%2D%20AI%2Fimages%2Fimages%5Fegypt,Javiers,,Done,AI_Predictions_Javiers_Focused_1142_6_6.tif,WWTP,RT_50_AI_Predictions_WWTP
AI_Predictions,,RT_51,,EG145,Satellite_1143_zoom18_2_3.tif,,Egypt,,c,3,,,31.095398,31.4878521,https://cgiar.sharepoint.com/sites/IWMI-E-ReWater/Shared%20Documents/Forms/AllItems.aspx?id=%2Fsites%2FIWMI%2DE%2DReWater%2FShared%20Documents%2FPilar%201%20%2D%20AI%2Fimages%2Fimages%5Fegypt%2FFocused_1143_2_3.tif&parent=%2Fsites%2FIWMI%2DE%2DReWater%2FShared%20Documents%2FPilar%201%20%2D%20AI%2Fimages%2Fimages%5Fegypt,Javiers,,Done,AI_Predictions_Javiers_Focused_1143_2_3.tif,WWTP,RT_51_AI_Predictions_WWTP
AI_Predictions,,RT_52,,EG146,Satellite_1144_zoom18_2_4.tif,,Egypt,,0,6,,,31.0952816,31.552639,https://cgiar.sharepoint.com/sites/IWMI-E-ReWater/Shared%20Documents/Forms/AllItems.aspx?id=%2Fsites%2FIWMI%2DE%2DReWater%2FShared%20Documents%2FPilar%201%20%2D%20AI%2Fimages%2Fimages%5Fegypt%2FFocused_1144_2_4.tif&parent=%2Fsites%2FIWMI%2DE%2DReWater%2FShared%20Documents%2FPilar%201%20%2D%20AI%2Fimages%2Fimages%5Fegypt,Javiers,,Done,AI_Predictions_Javiers_Focused_1144_2_4.tif,WWTP,RT_52_AI_Predictions_WWTP
AI_Predictions,,RT_53,,EG124,Satellite_1145_zoom18_2_5.tif,,Egypt,,1,1,,,31.1617107,31.4407463,https://cgiar.sharepoint.com/sites/IWMI-E-ReWater/Shared%20Documents/Forms/AllItems.aspx?id=%2Fsites%2FIWMI%2DE%2DReWater%2FShared%20Documents%2FPilar%201%20%2D%20AI%2Fimages%2Fimages%5Fegypt%2FFocused_1145_2_5.tif&parent=%2Fsites%2FIWMI%2DE%2DReWater%2FShared%20Documents%2FPilar%201%20%2D%20AI%2Fimages%2Fimages%5Fegypt,Javiers,,Done,AI_Predictions_Javiers_Focused_1145_2_5.tif,WWTP,RT_53_AI_Predictions_WWTP
AI_Predictions,,RT_54,,EG149,Satellite_1146_zoom18_3_4.tif,,Egypt,,1,8,,,31.1488266,31.4935246,https://cgiar.sharepoint.com/sites/IWMI-E-ReWater/Shared%20Documents/Forms/AllItems.aspx?id=%2Fsites%2FIWMI%2DE%2DReWater%2FShared%20Documents%2FPilar%201%20%2D%20AI%2Fimages%2Fimages%5Fegypt%2FFocused_1146_3_4.tif&parent=%2Fsites%2FIWMI%2DE%2DReWater%2FShared%20Documents%2FPilar%201%20%2D%20AI%2Fimages%2Fimages%5Fegypt,Javiers,,Done,AI_Predictions_Javiers_Focused_1146_3_4.tif,WWTP,RT_54_AI_Predictions_WWTP
AI_Predictions,,RT_55,,EG128,Satellite_1150_zoom18_4_2.tif,,Egypt,,12,5,,,31.2030067,31.540699,https://cgiar.sharepoint.com/sites/IWMI-E-ReWater/Shared%20Documents/Forms/AllItems.aspx?id=%2Fsites%2FIWMI%2DE%2DReWater%2FShared%20Documents%2FPilar%201%20%2D%20AI%2Fimages%2Fimages%5Fegypt%2FFocused_1150_4_2.tif&parent=%2Fsites%2FIWMI%2DE%2DReWater%2FShared%20Documents%2FPilar%201%20%2D%20AI%2Fimages%2Fimages%5Fegypt,Javiers,,Done,AI_Predictions_Javiers_Focused_1150_4_2.tif,WWTP,RT_55_AI_Predictions_WWTP
AI_Predictions,,RT_56,,EG566,Satellite_1448_zoom18_5_0.tif,,Egypt,,0,10,,,24.5304718,33.0764237,https://cgiar.sharepoint.com/sites/IWMI-E-ReWater/Shared%20Documents/Forms/AllItems.aspx?id=%2Fsites%2FIWMI%2DE%2DReWater%2FShared%20Documents%2FPilar%201%20%2D%20AI%2Fimages%2Fimages%5Fegypt%2FFocused_1448_5_0.tif&parent=%2Fsites%2FIWMI%2DE%2DReWater%2FShared%20Documents%2FPilar%201%20%2D%20AI%2Fimages%2Fimages%5Fegypt,Javiers,,"Done
",AI_Predictions_Javiers_Focused_1448_5_0.tif,WWTP,RT_56_AI_Predictions_WWTP
AI_Predictions,,RT_57,,EG442,Satellite_145_zoom18_6_4.tif,,Egypt,,0,7,,,29.3863354,30.8604527,https://cgiar.sharepoint.com/sites/IWMI-E-ReWater/Shared%20Documents/Forms/AllItems.aspx?id=%2Fsites%2FIWMI%2DE%2DReWater%2FShared%20Documents%2FPilar%201%20%2D%20AI%2Fimages%2Fimages%5Fegypt%2FFocused_145_6_4.tif&parent=%2Fsites%2FIWMI%2DE%2DReWater%2FShared%20Documents%2FPilar%201%20%2D%20AI%2Fimages%2Fimages%5Fegypt,Javiers,,Done,AI_Predictions_Javiers_Focused_145_6_4.tif,WWTP,RT_57_AI_Predictions_WWTP
AI_Predictions,,RT_58,,EG461,Satellite_1509_zoom18_2_4.tif,,Egypt,,0,7,,,28.9991226,34.6689911,https://cgiar.sharepoint.com/sites/IWMI-E-ReWater/Shared%20Documents/Forms/AllItems.aspx?id=%2Fsites%2FIWMI%2DE%2DReWater%2FShared%20Documents%2FPilar%201%20%2D%20AI%2Fimages%2Fimages%5Fegypt%2FFocused_1509_2_4.tif&parent=%2Fsites%2FIWMI%2DE%2DReWater%2FShared%20Documents%2FPilar%201%20%2D%20AI%2Fimages%2Fimages%5Fegypt,Javiers,,Done,AI_Predictions_Javiers_Focused_1509_2_4.tif,WWTP,RT_58_AI_Predictions_WWTP
AI_Predictions,,RT_59,,EG462,Satellite_1510_zoom18_6_2.tif,,Egypt,,0,6,,,29.0219097,34.6531296,https://cgiar.sharepoint.com/sites/IWMI-E-ReWater/Shared%20Documents/Forms/AllItems.aspx?id=%2Fsites%2FIWMI%2DE%2DReWater%2FShared%20Documents%2FPilar%201%20%2D%20AI%2Fimages%2Fimages%5Fegypt%2FFocused_1510_6_2.tif&parent=%2Fsites%2FIWMI%2DE%2DReWater%2FShared%20Documents%2FPilar%201%20%2D%20AI%2Fimages%2Fimages%5Fegypt,Javiers,,Done,AI_Predictions_Javiers_Focused_1510_6_2.tif,WWTP,RT_59_AI_Predictions_WWTP
AI_Predictions,,RT_60,,EG409,Satellite_1654_zoom18_1_1.tif,,Egypt,,0,4,,,29.0051041,31.0114956,https://cgiar.sharepoint.com/sites/IWMI-E-ReWater/Shared%20Documents/Forms/AllItems.aspx?id=%2Fsites%2FIWMI%2DE%2DReWater%2FShared%20Documents%2FPilar%201%20%2D%20AI%2Fimages%2Fimages%5Fegypt%2FFocused_1654_1_1.tif&parent=%2Fsites%2FIWMI%2DE%2DReWater%2FShared%20Documents%2FPilar%201%20%2D%20AI%2Fimages%2Fimages%5Fegypt,Javiers,,Done,AI_Predictions_Javiers_Focused_1654_1_1.tif,WWTP,RT_60_AI_Predictions_WWTP
AI_Predictions,,RT_61,,EG431,Satellite_1677_zoom18_4_5.tif,,Egypt,,3,2,,,29.4574318,30.9805222,https://cgiar.sharepoint.com/sites/IWMI-E-ReWater/Shared%20Documents/Forms/AllItems.aspx?id=%2Fsites%2FIWMI%2DE%2DReWater%2FShared%20Documents%2FPilar%201%20%2D%20AI%2Fimages%2Fimages%5Fegypt%2FFocused_1677_4_5.tif&parent=%2Fsites%2FIWMI%2DE%2DReWater%2FShared%20Documents%2FPilar%201%20%2D%20AI%2Fimages%2Fimages%5Fegypt,Javiers,,Done,AI_Predictions_Javiers_Focused_1677_4_5.tif,WWTP,RT_61_AI_Predictions_WWTP
AI_Predictions,,RT_62,,EG431,Satellite_1677_zoom18_5_5.tif,,Egypt,,3,2,,,29.4567699,30.9804993,https://cgiar.sharepoint.com/sites/IWMI-E-ReWater/Shared%20Documents/Forms/AllItems.aspx?id=%2Fsites%2FIWMI%2DE%2DReWater%2FShared%20Documents%2FPilar%201%20%2D%20AI%2Fimages%2Fimages%5Fegypt%2FFocused_1677_5_5.tif&parent=%2Fsites%2FIWMI%2DE%2DReWater%2FShared%20Documents%2FPilar%201%20%2D%20AI%2Fimages%2Fimages%5Fegypt,Javiers,,Done,AI_Predictions_Javiers_Focused_1677_5_5.tif,WWTP,RT_62_AI_Predictions_WWTP
AI_Predictions,,RT_63,,EG22,Satellite_1692_zoom18_6_5.tif,,Egypt,,0,21,,,29.9230404,30.980053,https://cgiar.sharepoint.com/sites/IWMI-E-ReWater/Shared%20Documents/Forms/AllItems.aspx?id=%2Fsites%2FIWMI%2DE%2DReWater%2FShared%20Documents%2FPilar%201%20%2D%20AI%2Fimages%2Fimages%5Fegypt%2FFocused_1692_6_5.tif&parent=%2Fsites%2FIWMI%2DE%2DReWater%2FShared%20Documents%2FPilar%201%20%2D%20AI%2Fimages%2Fimages%5Fegypt,Javiers,,Done,AI_Predictions_Javiers_Focused_1692_6_5.tif,WWTP,RT_63_AI_Predictions_WWTP
AI_Predictions,,RT_64,,EG19,Satellite_1703_zoom18_1_5.tif,,Egypt,,6,0,,,30.1486282,31.1027241,https://cgiar.sharepoint.com/sites/IWMI-E-ReWater/Shared%20Documents/Forms/AllItems.aspx?id=%2Fsites%2FIWMI%2DE%2DReWater%2FShared%20Documents%2FPilar%201%20%2D%20AI%2Fimages%2Fimages%5Fegypt%2FFocused_1703_1_5.tif&parent=%2Fsites%2FIWMI%2DE%2DReWater%2FShared%20Documents%2FPilar%201%20%2D%20AI%2Fimages%2Fimages%5Fegypt,Javiers,,Done,AI_Predictions_Javiers_Focused_1703_1_5.tif,WWTP,RT_64_AI_Predictions_WWTP
AI_Predictions,,RT_65,,EG16,Satellite_1706_zoom18_3_2.tif,,Egypt,,7,2,,,30.1869755,31.0753136,https://cgiar.sharepoint.com/sites/IWMI-E-ReWater/Shared%20Documents/Forms/AllItems.aspx?id=%2Fsites%2FIWMI%2DE%2DReWater%2FShared%20Documents%2FPilar%201%20%2D%20AI%2Fimages%2Fimages%5Fegypt%2FFocused_1706_3_2.tif&parent=%2Fsites%2FIWMI%2DE%2DReWater%2FShared%20Documents%2FPilar%201%20%2D%20AI%2Fimages%2Fimages%5Fegypt,Javiers,,Done,AI_Predictions_Javiers_Focused_1706_3_2.tif,WWTP,RT_65_AI_Predictions_WWTP
AI_Predictions,,RT_66,,EG359,Satellite_1707_zoom18_3_6.tif,,Egypt,,3,7,,,30.249218,30.993948,https://cgiar.sharepoint.com/sites/IWMI-E-ReWater/Shared%20Documents/Forms/AllItems.aspx?id=%2Fsites%2FIWMI%2DE%2DReWater%2FShared%20Documents%2FPilar%201%20%2D%20AI%2Fimages%2Fimages%5Fegypt%2FFocused_1707_3_6.tif&parent=%2Fsites%2FIWMI%2DE%2DReWater%2FShared%20Documents%2FPilar%201%20%2D%20AI%2Fimages%2Fimages%5Fegypt,Javiers,,Done,AI_Predictions_Javiers_Focused_1707_3_6.tif,WWTP,RT_66_AI_Predictions_WWTP
AI_Predictions,,RT_67,,EG337,Satellite_1711_zoom18_5_0.tif,,Egypt,,15,2,,,30.2942734,31.0021248,https://cgiar.sharepoint.com/sites/IWMI-E-ReWater/Shared%20Documents/Forms/AllItems.aspx?id=%2Fsites%2FIWMI%2DE%2DReWater%2FShared%20Documents%2FPilar%201%20%2D%20AI%2Fimages%2Fimages%5Fegypt%2FFocused_1711_5_0.tif&parent=%2Fsites%2FIWMI%2DE%2DReWater%2FShared%20Documents%2FPilar%201%20%2D%20AI%2Fimages%2Fimages%5Fegypt,Javiers,,Done,AI_Predictions_Javiers_Focused_1711_5_0.tif,WWTP,RT_67_AI_Predictions_WWTP
AI_Predictions,,RT_68,,EG360,Satellite_1711_zoom18_5_4.tif,,Egypt,,7,2,,,30.2900829,31.0366669,https://cgiar.sharepoint.com/sites/IWMI-E-ReWater/Shared%20Documents/Forms/AllItems.aspx?id=%2Fsites%2FIWMI%2DE%2DReWater%2FShared%20Documents%2FPilar%201%20%2D%20AI%2Fimages%2Fimages%5Fegypt%2FFocused_1711_5_4.tif&parent=%2Fsites%2FIWMI%2DE%2DReWater%2FShared%20Documents%2FPilar%201%20%2D%20AI%2Fimages%2Fimages%5Fegypt,Javiers,,Done,AI_Predictions_Javiers_Focused_1711_5_4.tif,WWTP,RT_68_AI_Predictions_WWTP
AI_Predictions,,RT_69,,EG353,Satellite_1714_zoom18_3_4.tif,,Egypt,,1,2,,,30.3730755,31.0331955,https://cgiar.sharepoint.com/sites/IWMI-E-ReWater/Shared%20Documents/Forms/AllItems.aspx?id=%2Fsites%2FIWMI%2DE%2DReWater%2FShared%20Documents%2FPilar%201%20%2D%20AI%2Fimages%2Fimages%5Fegypt%2FFocused_1714_3_4.tif&parent=%2Fsites%2FIWMI%2DE%2DReWater%2FShared%20Documents%2FPilar%201%20%2D%20AI%2Fimages%2Fimages%5Fegypt,Javiers,,Done,AI_Predictions_Javiers_Focused_1714_3_4.tif,WWTP,RT_69_AI_Predictions_WWTP
AI_Predictions,,RT_70,,EG352,Satellite_1718_zoom18_0_6.tif,,Egypt,,3,2,,,30.4554558,31.1130371,https://cgiar.sharepoint.com/sites/IWMI-E-ReWater/Shared%20Documents/Forms/AllItems.aspx?id=%2Fsites%2FIWMI%2DE%2DReWater%2FShared%20Documents%2FPilar%201%20%2D%20AI%2Fimages%2Fimages%5Fegypt%2FFocused_1718_0_6.tif&parent=%2Fsites%2FIWMI%2DE%2DReWater%2FShared%20Documents%2FPilar%201%20%2D%20AI%2Fimages%2Fimages%5Fegypt,Javiers,,Done,AI_Predictions_Javiers_Focused_1718_0_6.tif,WWTP,RT_70_AI_Predictions_WWTP
AI_Predictions,,RT_71,,EG356,Satellite_1718_zoom18_1_1.tif,,Egypt,,0,2,,,30.4502544,31.0663586,https://cgiar.sharepoint.com/sites/IWMI-E-ReWater/Shared%20Documents/Forms/AllItems.aspx?id=%2Fsites%2FIWMI%2DE%2DReWater%2FShared%20Documents%2FPilar%201%20%2D%20AI%2Fimages%2Fimages%5Fegypt%2FFocused_1718_1_1.tif&parent=%2Fsites%2FIWMI%2DE%2DReWater%2FShared%20Documents%2FPilar%201%20%2D%20AI%2Fimages%2Fimages%5Fegypt,Javiers,,Done,AI_Predictions_Javiers_Focused_1718_1_1.tif,WWTP,RT_71_AI_Predictions_WWTP
AI_Predictions,,RT_72,,EG347,Satellite_1722_zoom18_3_5.tif,,Egypt,,20,2,,,30.5483646,30.9792671,https://cgiar.sharepoint.com/sites/IWMI-E-ReWater/Shared%20Documents/Forms/AllItems.aspx?id=%2Fsites%2FIWMI%2DE%2DReWater%2FShared%20Documents%2FPilar%201%20%2D%20AI%2Fimages%2Fimages%5Fegypt%2FFocused_1722_3_5.tif&parent=%2Fsites%2FIWMI%2DE%2DReWater%2FShared%20Documents%2FPilar%201%20%2D%20AI%2Fimages%2Fimages%5Fegypt,Javiers,,Done,AI_Predictions_Javiers_Focused_1722_3_5.tif,WWTP,RT_72_AI_Predictions_WWTP
AI_Predictions,,RT_73,,EG349,Satellite_1726_zoom18_3_1.tif,,Egypt,,1,1,,,30.6100597,31.0075398,https://cgiar.sharepoint.com/sites/IWMI-E-ReWater/Shared%20Documents/Forms/AllItems.aspx?id=%2Fsites%2FIWMI%2DE%2DReWater%2FShared%20Documents%2FPilar%201%20%2D%20AI%2Fimages%2Fimages%5Fegypt%2FFocused_1726_3_1.tif&parent=%2Fsites%2FIWMI%2DE%2DReWater%2FShared%20Documents%2FPilar%201%20%2D%20AI%2Fimages%2Fimages%5Fegypt,Javiers,,Done,AI_Predictions_Javiers_Focused_1726_3_1.tif,WWTP,RT_73_AI_Predictions_WWTP
AI_Predictions,,RT_74,,EG344,Satellite_1729_zoom18_4_4.tif,,Egypt,,3,2,,,30.6641789,31.0363083,https://cgiar.sharepoint.com/sites/IWMI-E-ReWater/Shared%20Documents/Forms/AllItems.aspx?id=%2Fsites%2FIWMI%2DE%2DReWater%2FShared%20Documents%2FPilar%201%20%2D%20AI%2Fimages%2Fimages%5Fegypt%2FFocused_1729_4_4.tif&parent=%2Fsites%2FIWMI%2DE%2DReWater%2FShared%20Documents%2FPilar%201%20%2D%20AI%2Fimages%2Fimages%5Fegypt,Javiers,,Done,AI_Predictions_Javiers_Focused_1729_4_4.tif,WWTP,RT_74_AI_Predictions_WWTP
AI_Predictions,,RT_75,,EG304,Satellite_1732_zoom18_4_1.tif,,Egypt,,1,3,,,30.7180824,31.0054989,https://cgiar.sharepoint.com/sites/IWMI-E-ReWater/Shared%20Documents/Forms/AllItems.aspx?id=%2Fsites%2FIWMI%2DE%2DReWater%2FShared%20Documents%2FPilar%201%20%2D%20AI%2Fimages%2Fimages%5Fegypt%2FFocused_1732_4_1.tif&parent=%2Fsites%2FIWMI%2DE%2DReWater%2FShared%20Documents%2FPilar%201%20%2D%20AI%2Fimages%2Fimages%5Fegypt,Javiers,,Done,AI_Predictions_Javiers_Focused_1732_4_1.tif,WWTP,RT_75_AI_Predictions_WWTP
AI_Predictions,,RT_76,,EG278,Satellite_1740_zoom18_5_3.tif,,Egypt,,0,1,,,30.8949318,30.9644985,https://cgiar.sharepoint.com/sites/IWMI-E-ReWater/Shared%20Documents/Forms/AllItems.aspx?id=%2Fsites%2FIWMI%2DE%2DReWater%2FShared%20Documents%2FPilar%201%20%2D%20AI%2Fimages%2Fimages%5Fegypt%2FFocused_1740_5_3.tif&parent=%2Fsites%2FIWMI%2DE%2DReWater%2FShared%20Documents%2FPilar%201%20%2D%20AI%2Fimages%2Fimages%5Fegypt,Javiers,,Done,AI_Predictions_Javiers_Focused_1740_5_3.tif,WWTP,RT_76_AI_Predictions_WWTP
AI_Predictions,,RT_77,,EG299,Satellite_1743_zoom18_5_4.tif,,Egypt,,4,1,,,30.9502754,30.9751568,https://cgiar.sharepoint.com/sites/IWMI-E-ReWater/Shared%20Documents/Forms/AllItems.aspx?id=%2Fsites%2FIWMI%2DE%2DReWater%2FShared%20Documents%2FPilar%201%20%2D%20AI%2Fimages%2Fimages%5Fegypt%2FFocused_1743_5_4.tif&parent=%2Fsites%2FIWMI%2DE%2DReWater%2FShared%20Documents%2FPilar%201%20%2D%20AI%2Fimages%2Fimages%5Fegypt,Javiers,,Done,AI_Predictions_Javiers_Focused_1743_5_4.tif,WWTP,RT_77_AI_Predictions_WWTP
AI_Predictions,,RT_78,,EG305,Satellite_1746_zoom18_5_0.tif,,Egypt,,0,2,,,31.0141392,30.9398956,https://cgiar.sharepoint.com/sites/IWMI-E-ReWater/Shared%20Documents/Forms/AllItems.aspx?id=%2Fsites%2FIWMI%2DE%2DReWater%2FShared%20Documents%2FPilar%201%20%2D%20AI%2Fimages%2Fimages%5Fegypt%2FFocused_1746_5_0.tif&parent=%2Fsites%2FIWMI%2DE%2DReWater%2FShared%20Documents%2FPilar%201%20%2D%20AI%2Fimages%2Fimages%5Fegypt,Javiers,,Done,AI_Predictions_Javiers_Focused_1746_5_0.tif,WWTP,RT_78_AI_Predictions_WWTP
AI_Predictions,,RT_79,,EG224,Satellite_1761_zoom18_5_2.tif,,Egypt,,0,4,,,31.3124104,30.9541073,https://cgiar.sharepoint.com/sites/IWMI-E-ReWater/Shared%20Documents/Forms/AllItems.aspx?id=%2Fsites%2FIWMI%2DE%2DReWater%2FShared%20Documents%2FPilar%201%20%2D%20AI%2Fimages%2Fimages%5Fegypt%2FFocused_1761_5_2.tif&parent=%2Fsites%2FIWMI%2DE%2DReWater%2FShared%20Documents%2FPilar%201%20%2D%20AI%2Fimages%2Fimages%5Fegypt,Javiers,,Done,AI_Predictions_Javiers_Focused_1761_5_2.tif,WWTP,RT_79_AI_Predictions_WWTP
AI_Predictions,,RT_80,,EG211,Satellite_1771_zoom18_2_2.tif,,Egypt,,3,12,,,31.5151768,31.0759373,https://cgiar.sharepoint.com/sites/IWMI-E-ReWater/Shared%20Documents/Forms/AllItems.aspx?id=%2Fsites%2FIWMI%2DE%2DReWater%2FShared%20Documents%2FPilar%201%20%2D%20AI%2Fimages%2Fimages%5Fegypt%2FFocused_1771_2_2.tif&parent=%2Fsites%2FIWMI%2DE%2DReWater%2FShared%20Documents%2FPilar%201%20%2D%20AI%2Fimages%2Fimages%5Fegypt,Javiers,,Done,AI_Predictions_Javiers_Focused_1771_2_2.tif,WWTP,RT_80_AI_Predictions_WWTP
